trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1004,False,"{'a': 0.4, 'e': 0.49800000000005507}",25,6,31.685507466696464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.4, 'e': 0.49750000000005506}",25,15,16.36700474593137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.4, 'e': 0.49700000000005506}",20,11,16.29199646354139,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.4, 'e': 0.49650000000005506}",20,0,24.821422290348206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1008,False,"{'a': 0.4, 'e': 0.49600000000005506}",25,18,15.010819410400412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.4, 'e': 0.49550000000005506}",30,10,31.60521106007094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.4, 'e': 0.49500000000005506}",25,6,28.17290048221581,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.4, 'e': 0.49450000000005506}",25,2,36.58714832264749,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.4, 'e': 0.49400000000005506}",20,0,28.43986870783909,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.4, 'e': 0.49350000000005506}",20,0,24.590177009174944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1014,False,"{'a': 0.4, 'e': 0.49300000000005506}",25,0,29.450944326047487,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1015,False,"{'a': 0.4, 'e': 0.49250000000005506}",30,9,36.19801296280752,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.4, 'e': 0.49200000000005506}",25,11,20.904915205991777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.4, 'e': 0.49150000000005506}",20,0,21.19939716554504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.4, 'e': 0.49100000000005506}",20,0,22.546439735552262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1019,False,"{'a': 0.4, 'e': 0.49050000000005506}",25,15,13.611010665550204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.4, 'e': 0.49000000000005506}",25,14,14.410152085308225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.4, 'e': 0.48950000000005506}",25,8,23.84551238486717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.4, 'e': 0.48900000000005506}",25,0,26.094834652080767,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1023,False,"{'a': 0.4, 'e': 0.48850000000005506}",20,0,31.636135358431517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1024,False,"{'a': 0.4, 'e': 0.48800000000005506}",30,13,25.335431211050867,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.4, 'e': 0.48750000000005506}",20,0,-14.776064089590594,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1026,False,"{'a': 0.4, 'e': 0.48700000000005506}",20,3,23.859207468528542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.4, 'e': 0.48650000000005506}",25,11,20.476419798530596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.4, 'e': 0.48600000000005505}",30,8,32.29633584645926,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.4, 'e': 0.48550000000005505}",20,15,9.132431610899868,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.4, 'e': 0.48500000000005505}",20,7,25.873166069632855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.4, 'e': 0.48450000000005505}",30,20,14.734179973944318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.4, 'e': 0.48400000000005505}",25,14,16.81882228165481,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.4, 'e': 0.48350000000005505}",25,14,16.976619987235043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.4, 'e': 0.48300000000005505}",20,12,14.934815016057115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.4, 'e': 0.48250000000005505}",20,0,30.867013650792504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1036,False,"{'a': 0.4, 'e': 0.48200000000005505}",20,10,15.740805887248179,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.4, 'e': 0.48150000000005505}",20,0,30.484280971166584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.4, 'e': 0.48100000000005505}",20,12,14.749128645530906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.4, 'e': 0.48050000000005505}",35,23,22.428328916036293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.4, 'e': 0.48000000000005505}",25,3,30.642769543636287,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.4, 'e': 0.47950000000005505}",20,12,16.577414552760132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.4, 'e': 0.47900000000005505}",25,18,12.162181083720233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.4, 'e': 0.47850000000005505}",30,15,21.93627199404885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.4, 'e': 0.47800000000005505}",25,15,15.876246242959509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.4, 'e': 0.47750000000005505}",20,10,14.800683696536531,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.4, 'e': 0.47700000000005505}",35,13,34.384680227564004,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.4, 'e': 0.47650000000005505}",20,0,22.603632621622054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.4, 'e': 0.47600000000005505}",30,9,35.86561718251088,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.4, 'e': 0.47550000000005505}",20,7,23.43517557640004,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.4, 'e': 0.47500000000005504}",25,16,18.568504296356323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.4, 'e': 0.47450000000005504}",20,14,13.647264840748011,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.4, 'e': 0.47400000000005504}",20,0,29.038927983060557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.4, 'e': 0.47350000000005504}",20,0,35.98466770389644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.4, 'e': 0.47300000000005504}",25,14,17.64059973583334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.4, 'e': 0.47250000000005504}",20,0,26.36464036987417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.4, 'e': 0.47200000000005504}",30,11,25.339228362817476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.4, 'e': 0.47150000000005504}",30,7,36.290931678583654,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.4, 'e': 0.47100000000005504}",20,16,6.003828980019421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.4, 'e': 0.47050000000005504}",20,6,22.811960443661214,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.4, 'e': 0.47000000000005504}",25,19,11.971196988023726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.4, 'e': 0.46950000000005504}",25,0,31.02176444061628,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1062,False,"{'a': 0.4, 'e': 0.46900000000005504}",30,0,39.46772692688792,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1063,False,"{'a': 0.4, 'e': 0.46850000000005504}",20,0,26.031449051000113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1064,False,"{'a': 0.4, 'e': 0.46800000000005504}",20,0,17.80582447305879,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1065,False,"{'a': 0.4, 'e': 0.46750000000005504}",20,6,25.55533810599538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.4, 'e': 0.46700000000005504}",20,0,22.096269613632707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1067,False,"{'a': 0.4, 'e': 0.46650000000005504}",25,15,15.713481020081666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.4, 'e': 0.46600000000005504}",25,7,26.51328557413771,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.4, 'e': 0.46550000000005504}",25,0,34.91063835094369,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1070,False,"{'a': 0.4, 'e': 0.46500000000005504}",25,1,27.009504848294444,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.4, 'e': 0.46450000000005504}",20,0,22.33778746780466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.4, 'e': 0.46400000000005504}",30,1,44.2955574301077,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.4, 'e': 0.46350000000005503}",25,15,16.26055859758962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.4, 'e': 0.46300000000005503}",20,7,18.336549907788402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.4, 'e': 0.46250000000005503}",25,12,23.183616200344694,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.4, 'e': 0.46200000000005503}",30,10,30.039974914474413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.4, 'e': 0.46150000000005503}",20,0,18.34720555456956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1078,False,"{'a': 0.4, 'e': 0.46100000000005503}",20,9,17.652916559720254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.4, 'e': 0.46050000000005503}",25,17,13.476101658900928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.4, 'e': 0.46000000000005503}",25,14,16.187724066739612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.4, 'e': 0.45950000000005503}",25,0,32.60152839964495,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1082,False,"{'a': 0.4, 'e': 0.45900000000005503}",30,20,18.81804070773295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.4, 'e': 0.45850000000005503}",20,10,17.084112473484026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.4, 'e': 0.45800000000005503}",20,7,23.011571376424815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.4, 'e': 0.45750000000005503}",25,0,33.178543735160524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1086,False,"{'a': 0.4, 'e': 0.45700000000005503}",20,2,23.804139007722362,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.4, 'e': 0.45650000000005503}",25,0,32.75252647326249,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.4, 'e': 0.45600000000005503}",20,15,11.078022686934197,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.4, 'e': 0.455500000000055}",20,0,24.930203890870406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1090,False,"{'a': 0.4, 'e': 0.455000000000055}",20,3,24.847145352958275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.4, 'e': 0.454500000000055}",30,24,11.268671718565288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.4, 'e': 0.454000000000055}",20,6,20.357303991079128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.4, 'e': 0.453500000000055}",20,8,20.352843065613456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.4, 'e': 0.453000000000055}",20,0,31.266551176379114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1095,False,"{'a': 0.4, 'e': 0.452500000000055}",25,20,8.509834984790363,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.4, 'e': 0.452000000000055}",35,8,43.91168846500058,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.4, 'e': 0.451500000000055}",20,6,21.431976672446627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.4, 'e': 0.451000000000055}",20,2,24.966821362894663,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.4, 'e': 0.450500000000055}",25,0,19.58944608494506,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1100,False,"{'a': 0.4, 'e': 0.450000000000055}",20,13,12.35358643026014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.4, 'e': 0.449500000000055}",30,11,31.25202029665382,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.4, 'e': 0.449000000000055}",25,17,14.642157589955819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.4, 'e': 0.448500000000055}",25,15,18.715457530332966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.4, 'e': 0.448000000000055}",20,0,27.408789435978925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1105,False,"{'a': 0.4, 'e': 0.447500000000055}",25,14,15.185013200628507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.4, 'e': 0.447000000000055}",25,5,28.19373141540277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.4, 'e': 0.446500000000055}",25,11,21.787322804516748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.4, 'e': 0.446000000000055}",35,21,28.565855391911047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.4, 'e': 0.445500000000055}",30,20,18.490810831909755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.4, 'e': 0.445000000000055}",30,20,16.03941273359538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.4, 'e': 0.444500000000055}",20,3,23.805547252079425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.4, 'e': 0.444000000000055}",20,14,9.371668821978485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.4, 'e': 0.443500000000055}",30,18,22.2678670582053,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.4, 'e': 0.443000000000055}",25,16,16.520410211646915,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.4, 'e': 0.442500000000055}",20,15,10.060790233766573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.4, 'e': 0.442000000000055}",20,11,18.701523008477892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.4, 'e': 0.441500000000055}",25,11,23.07114461413456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.4, 'e': 0.441000000000055}",25,5,31.356123641399087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.4, 'e': 0.440500000000055}",20,13,13.329596970669531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.4, 'e': 0.440000000000055}",20,11,12.461863431882158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.4, 'e': 0.439500000000055}",25,18,10.058817831870915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.4, 'e': 0.439000000000055}",25,10,25.54448827220761,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.4, 'e': 0.438500000000055}",30,19,21.73574805127704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.4, 'e': 0.438000000000055}",20,3,23.15585866650768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.4, 'e': 0.437500000000055}",25,6,31.433794421138433,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.4, 'e': 0.437000000000055}",20,9,17.576140789396774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.4, 'e': 0.436500000000055}",20,4,27.21929045073721,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.4, 'e': 0.436000000000055}",30,8,40.693180650046244,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.4, 'e': 0.435500000000055}",20,8,21.120282698115634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.4, 'e': 0.435000000000055}",25,12,23.904209999302992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.4, 'e': 0.434500000000055}",30,12,29.361981936977244,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.4, 'e': 0.434000000000055}",20,3,32.30513711779666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.4, 'e': 0.433500000000055}",30,12,19.484481820325154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.4, 'e': 0.433000000000055}",20,13,12.751826477623409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.4, 'e': 0.432500000000055}",30,22,17.2184615010048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.4, 'e': 0.432000000000055}",20,0,24.54396563845674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1137,False,"{'a': 0.4, 'e': 0.431500000000055}",20,16,7.459638184821664,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.4, 'e': 0.431000000000055}",20,0,22.02780632886164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1139,False,"{'a': 0.4, 'e': 0.430500000000055}",20,0,25.744583054334583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1140,False,"{'a': 0.4, 'e': 0.430000000000055}",25,17,15.02799791452005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.4, 'e': 0.429500000000055}",30,1,39.67011537989282,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.4, 'e': 0.429000000000055}",25,19,11.15059196707777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.4, 'e': 0.428500000000055}",20,5,25.022038601324326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.4, 'e': 0.428000000000055}",30,15,24.070568797026112,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.4, 'e': 0.427500000000055}",30,10,32.21311506500759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.4, 'e': 0.427000000000055}",20,7,16.97947152027672,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.4, 'e': 0.426500000000055}",25,0,32.859657544630814,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.4, 'e': 0.426000000000055}",30,13,27.44265253666859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.4, 'e': 0.425500000000055}",25,5,36.72618005728632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.4, 'e': 0.425000000000055}",20,16,8.366490149582287,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.4, 'e': 0.424500000000055}",20,12,11.62677251486017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.4, 'e': 0.424000000000055}",25,9,26.57553474429398,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.4, 'e': 0.423500000000055}",25,17,12.562864240617316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.4, 'e': 0.423000000000055}",20,0,27.02405658615962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1155,False,"{'a': 0.4, 'e': 0.422500000000055}",25,19,10.77113897256838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.4, 'e': 0.422000000000055}",20,10,15.473038016345257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.4, 'e': 0.421500000000055}",30,7,36.97122140908714,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.4, 'e': 0.421000000000055}",30,22,14.598452092195044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.4, 'e': 0.420500000000055}",20,16,6.806748087504797,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.4, 'e': 0.420000000000055}",25,0,33.53711788316192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.4, 'e': 0.419500000000055}",30,13,25.52800429026489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.4, 'e': 0.419000000000055}",20,7,19.182580407395132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.4, 'e': 0.418500000000055}",20,4,27.799090506486902,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.4, 'e': 0.418000000000055}",20,11,17.91714068359864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.4, 'e': 0.417500000000055}",25,11,26.793470138766917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.4, 'e': 0.417000000000055}",30,13,30.15493867905429,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.4, 'e': 0.416500000000055}",20,6,23.031543943943646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.4, 'e': 0.416000000000055}",30,8,34.94487302978901,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.4, 'e': 0.415500000000055}",20,3,26.488672771114572,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.4, 'e': 0.415000000000055}",20,1,28.16879594167033,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.4, 'e': 0.414500000000055}",20,14,11.877731482619883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.4, 'e': 0.414000000000055}",20,10,16.510087276970104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.4, 'e': 0.413500000000055}",20,14,9.785691663669319,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.4, 'e': 0.413000000000055}",30,7,34.18407986719726,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.4, 'e': 0.412500000000055}",30,0,32.57809424617576,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1176,False,"{'a': 0.4, 'e': 0.412000000000055}",20,8,17.281823594837352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.4, 'e': 0.411500000000055}",30,19,20.997211520760004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.4, 'e': 0.411000000000055}",20,0,28.87208636417296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1179,False,"{'a': 0.4, 'e': 0.410500000000055}",25,0,39.14634930937202,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1180,False,"{'a': 0.4, 'e': 0.410000000000055}",25,0,36.55887471537422,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1181,False,"{'a': 0.4, 'e': 0.409500000000055}",30,15,20.63457744489704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.4, 'e': 0.409000000000055}",20,5,21.31566552961461,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.4, 'e': 0.408500000000055}",25,13,23.284374813900364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.4, 'e': 0.408000000000055}",25,0,38.541486014478934,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1185,False,"{'a': 0.4, 'e': 0.407500000000055}",20,9,16.624825274294007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.4, 'e': 0.407000000000055}",25,0,36.30608616704109,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1187,False,"{'a': 0.4, 'e': 0.406500000000055}",25,14,17.954792282596554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.4, 'e': 0.406000000000055}",20,0,31.631133491248427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
